Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [7] insert_new(std::vector<diffusionstore, std::allocator<diffusionstore> >&, diffusionstore) [1270] matrix<self_interaction*>::operator()(int) const [1331] std::vector<diffusionstore2, std::allocator<diffusionstore2> >::~vector()
 [1121] checkEquality(int, int, int, int) [1254] vector1<int>::getsize() const [5] std::vector<diffusionstore2, std::allocator<diffusionstore2> >::operator[](unsigned long)
 [1117] periodic_correct(int, int) [1089] __gnu_cxx::new_allocator<diffusionstore>::_M_max_size() const [1332] void std::_Construct<diffusionstore2>(diffusionstore2*)
 [1292] __static_initialization_and_destruction_0(int, int) [1104] __gnu_cxx::new_allocator<diffusionstore>::max_size() const [1243] std::iterator_traits<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, std::random_access_iterator_tag)
   [4] cell_array::diffusionmove(int, int, int, int, int) [1289] __gnu_cxx::new_allocator<diffusionstore2>::_M_max_size() const [1222] std::iterator_traits<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, std::random_access_iterator_tag)
 [1293] cell_array::set_si_interaction(self_interaction const&, int) [1312] __gnu_cxx::new_allocator<diffusionstore2>::max_size() const [1333] diffusionstore2* std::__fill_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&, std::random_access_iterator_tag)
   [2] cell_array::do_a_diffusion_event() [1068] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::base() const [1334] diffusionstore2* std::__addressof<diffusionstore2>(diffusionstore2&)
 [1294] cell_array::set_cnni_interaction(surface_interaction const&, int, int) [1065] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::operator*() const [1244] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::lower_bound<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&)
  [24] cell_array::initialize_next_diffusion_events() [1175] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::operator-(long) const [1223] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::lower_bound<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&)
   [3] cell_array::iterate() [1088] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::operator+(long) const [1122] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__miter_base<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
  [22] cell_array::getenergy(int, int, int, int, int) [1087] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::base() const [1165] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::__miter_base<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >)
 [1295] cell_array::cell_array(int, int, cell&) [1073] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::operator*() const [1145] __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__miter_base<__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
 [1296] cell_array::~cell_array() [1263] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::operator-(long) const [1212] diffusionstore* std::__miter_base<diffusionstore*>(diffusionstore*)
 [1237] Subdiffusion::generate_alarm() [1124] __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::operator+(long) const [1172] diffusionstore2* std::__miter_base<diffusionstore2*>(diffusionstore2*)
  [13] Subdiffusion::generate_initial() [1119] __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::base() const [1078] diffusionstore* std::__niter_base<diffusionstore*>(diffusionstore*)
 [1066] diffusionstore::operator<(diffusionstore const&) [1123] __gnu_cxx::__normal_iterator<diffusionstore2 const*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::base() const [1090] diffusionstore* std::__niter_base<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
 [1081] diffusionstore2::operator<(diffusionstore2 const&) [1139] bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) const [1153] diffusionstore2* std::__niter_base<diffusionstore2*>(diffusionstore2*)
 [1273] self_interaction::self_interaction(self_interaction const&) [1096] bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&) const [1142] diffusionstore2* std::__niter_base<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >)
 [1274] self_interaction::self_interaction() [1070] bool __gnu_cxx::__ops::_Val_less_iter::operator()<diffusionstore, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(diffusionstore&, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1146] diffusionstore const* std::__niter_base<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
 [1275] no_self_attraction::no_self_attraction(no_self_attraction const&) [1147] bool __gnu_cxx::__ops::_Val_less_iter::operator()<diffusionstore2, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(diffusionstore2&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >) const [1136] __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore*>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore*)
